team_id,url_for_year,Season,Lg,Team,GP,W,L,T,OL,PTS,PTS%,SRS,SOS,Finish,Playoffs,Coaches
VAN,http://www.hockey-reference.com/teams/VAN/2000.html,1999-00,NHL,Vancouver Canucks,82,30,29,15,8,83,.506,-0.01,0.11,3rd,,M. Crawford
VAN,http://www.hockey-reference.com/teams/VAN/1999.html,1998-99,NHL,Vancouver Canucks,82,23,47,12,,58,.354,-0.77,0.04,4th,,M. Keenan,M. Crawford
VAN,http://www.hockey-reference.com/teams/VAN/1998.html,1997-98,NHL,Vancouver Canucks,82,25,43,14,,64,.390,-0.58,0.02,7th,,T. Renney,M. Keenan
VAN,http://www.hockey-reference.com/teams/VAN/1997.html,1996-97,NHL,Vancouver Canucks,82,35,40,7,,77,.470,-0.20,-0.01,4th,,T. Renney
VAN,http://www.hockey-reference.com/teams/VAN/1996.html,1995-96,NHL,Vancouver Canucks,82,32,35,15,,79,.482,-0.05,-0.05,3rd,Lost NHL Conference Quarter-Finals,R. Ley,P. Quinn
VAN,http://www.hockey-reference.com/teams/VAN/1995.html,1994-95,NHL,Vancouver Canucks,48,18,18,12,,48,.500,0.06,-0.04,2nd,Lost NHL Conference Semi-Finals,R. Ley
VAN,http://www.hockey-reference.com/teams/VAN/1994.html,1993-94,NHL,Vancouver Canucks,84,41,40,3,,85,.506,0.01,-0.03,2nd,Lost Stanley Cup Finals,P. Quinn
VAN,http://www.hockey-reference.com/teams/VAN/1993.html,1992-93,NHL,Vancouver Canucks,84,46,29,9,,101,.601,0.60,-0.21,1st,Lost NHL Division Finals,P. Quinn
VAN,http://www.hockey-reference.com/teams/VAN/1992.html,1991-92,NHL,Vancouver Canucks,80,42,26,12,,96,.600,0.31,-0.13,1st,Lost NHL Division Finals,P. Quinn
VAN,http://www.hockey-reference.com/teams/VAN/1991.html,1990-91,NHL,Vancouver Canucks,80,28,43,9,,65,.406,-0.76,0.14,4th,Lost NHL Division Semi-Finals,B. McCammon,P. Quinn
VAN,http://www.hockey-reference.com/teams/VAN/1990.html,1989-90,NHL,Vancouver Canucks,80,25,41,14,,64,.400,-0.64,0.13,5th,,B. McCammon
VAN,http://www.hockey-reference.com/teams/VAN/1989.html,1988-89,NHL,Vancouver Canucks,80,33,39,8,,74,.463,0.10,0.12,4th,Lost NHL Division Semi-Finals,B. McCammon
VAN,http://www.hockey-reference.com/teams/VAN/1988.html,1987-88,NHL,Vancouver Canucks,80,25,46,9,,59,.369,-0.49,0.11,5th,,B. McCammon
VAN,http://www.hockey-reference.com/teams/VAN/1987.html,1986-87,NHL,Vancouver Canucks,80,29,43,8,,66,.413,-0.30,0.10,5th,,T. Watt
VAN,http://www.hockey-reference.com/teams/VAN/1986.html,1985-86,NHL,Vancouver Canucks,80,23,44,13,,59,.369,-0.65,-0.01,4th,Lost NHL Division Semi-Finals,T. Watt
VAN,http://www.hockey-reference.com/teams/VAN/1985.html,1984-85,NHL,Vancouver Canucks,80,25,46,9,,59,.369,-1.25,0.21,5th,,B. LaForge,H. Neale
VAN,http://www.hockey-reference.com/teams/VAN/1984.html,1983-84,NHL,Vancouver Canucks,80,32,39,9,,73,.456,-0.25,0.03,3rd,Lost NHL Division Semi-Finals,R. Neilson,H. Neale
VAN,http://www.hockey-reference.com/teams/VAN/1983.html,1982-83,NHL,Vancouver Canucks,80,30,35,15,,75,.469,-0.04,0.03,3rd,Lost NHL Division Semi-Finals,R. Neilson
VAN,http://www.hockey-reference.com/teams/VAN/1982.html,1981-82,NHL,Vancouver Canucks,80,30,33,17,,77,.481,-0.01,-0.06,2nd,Lost Stanley Cup Finals,H. Neale,R. Neilson
VAN,http://www.hockey-reference.com/teams/VAN/1981.html,1980-81,NHL,Vancouver Canucks,80,28,32,20,,76,.475,-0.14,0.01,3rd,Lost NHL Preliminary Round,H. Neale
VAN,http://www.hockey-reference.com/teams/VAN/1980.html,1979-80,NHL,Vancouver Canucks,80,27,37,16,,70,.438,-0.30,0.02,3rd,Lost NHL Preliminary Round,H. Neale
VAN,http://www.hockey-reference.com/teams/VAN/1979.html,1978-79,NHL,Vancouver Canucks,80,25,42,13,,63,.394,-1.05,-0.12,2nd,Lost NHL Preliminary Round,H. Neale
VAN,http://www.hockey-reference.com/teams/VAN/1978.html,1977-78,NHL,Vancouver Canucks,80,20,43,17,,57,.356,-1.01,0.01,3rd,,O. Kurtenbach
VAN,http://www.hockey-reference.com/teams/VAN/1977.html,1976-77,NHL,Vancouver Canucks,80,25,42,13,,63,.394,-0.75,-0.02,4th,,P. Maloney,O. Kurtenbach
VAN,http://www.hockey-reference.com/teams/VAN/1976.html,1975-76,NHL,Vancouver Canucks,80,33,32,15,,81,.506,-0.08,-0.07,2nd,Lost NHL Preliminary Round,P. Maloney
VAN,http://www.hockey-reference.com/teams/VAN/1975.html,1974-75,NHL,Vancouver Canucks,80,38,32,10,,86,.538,0.16,-0.05,1st,Lost NHL Quarter-Finals,P. Maloney
VAN,http://www.hockey-reference.com/teams/VAN/1974.html,1973-74,NHL,Vancouver Canucks,78,24,43,11,,59,.378,-0.87,0.05,7th,,B. McCreary,P. Maloney
VAN,http://www.hockey-reference.com/teams/VAN/1973.html,1972-73,NHL,Vancouver Canucks,78,22,47,9,,53,.340,-1.26,0.10,7th,,V. Stasiuk
VAN,http://www.hockey-reference.com/teams/VAN/1972.html,1971-72,NHL,Vancouver Canucks,78,20,50,8,,48,.308,-1.12,0.09,7th,,H. Laycoe
VAN,http://www.hockey-reference.com/teams/VAN/1971.html,1970-71,NHL,Vancouver Canucks,78,24,46,8,,56,.359,-0.80,0.06,6th,,H. Laycoe
